full name,full name_label,alias,alias_label,account name,account name_label,social security number,social security number_label,national id number,national id number_label,passport number,passport number_label,drivers license number,drivers license number_label,government id number,government id number_label,certificate number,certificate number_label,medical record number,medical record number_label,bank account number,bank account number_label,credit card number,credit card number_label,debit card number,debit card number_label,email address,email address_label,phone number,phone number_label,fax number,fax number_label,physical address,physical address_label,geolocation data,geolocation data_label,ip address,ip address_label,device serial number,device serial number_label,mac address,mac address_label
Alice MorEaU,TRUE,alicemoreau,FALSE,Alice MorEaU Account,TRUE,870-57-4305,TRUE,NID-PLZE7R31,FALSE,YP5GKG,FALSE,UN8RHL2O,FALSE,GOV-227629,TRUE,CERT-2013-780506,TRUE,MRN-5180496,TRUE,5.36718E+11,FALSE,,FALSE,masked: **** **** **** 5678,FALSE,alice.moreau..x@testmail.com,TRUE,-3528,FALSE,,FALSE,"9512 Maple Drive, Chicago, CA 91263, USA",TRUE,"-16.982148,70.123957",TRUE,255.83.232.178,TRUE,SN-3296841,TRUE,e8:82:12:c7:83:4f,TRUE
Emily Dupont,TRUE,emily32,FALSE,Emily_21,TRUE,396-88-3990,TRUE,NID-KANOAB88,FALSE,ZHV5TSO,FALSE,I97GH6TZL6,FALSE,,FALSE,CERT-2000-116705,TRUE,MRN-2287116,TRUE,8656 0741688,TRUE,**** **** **** 0194,FALSE,masked: **** **** **** 5678,FALSE,emily.dupont+316@example.com,TRUE,-10988,FALSE,,FALSE,"4859 2nd Ave, Austin, NY 26380, USA",TRUE,"{""lat"": 43.58317, ""lon"": 12.175636}",TRUE,:194e:ca5d:4bdc:a0e6:3b86:47d2:8a1b,FALSE,,FALSE,19:82:ed:56:ed:06,FALSE
Grace Johnson,TRUE,gracejohnson,FALSE,Grace Johnson Account,TRUE,245759689,TRUE,NID-OLFZ7KSG,FALSE,VPNI9RCOQ,TRUE,PXBNOM1U,FALSE,redacted,FALSE,CERT-2008-094169,TRUE,MRN-6230927,TRUE,6833 17430,TRUE,XXXX-XXXX-XXXX-0000,TRUE,4602181299578582,TRUE,GRACE.JOHNSON@service.net,TRUE,+33 3 97 67 49,TRUE,,FALSE,"9204 Maple Drive, Austin, NY 48657, USA",TRUE,"{""lat"": 7.0321, ""lon"": -38.678911}",TRUE,127.0.0.1,TRUE,,FALSE,4b:a3:6f:50:89:94,TRUE
Linda Leclerc,TRUE,lindaleclerc367,FALSE,Linda Leclerc Account,TRUE,115450708,TRUE,FR95254587281,FALSE,VQENMH,FALSE,S1JP7P0N0-AV,FALSE,redacted,FALSE,CERT-2007-070116,TRUE,MRN-1204746,TRUE,8218809790,TRUE,4373574001226330,TRUE,**** **** **** 6219,TRUE,linda.leclerc+343@service.net,TRUE,-5583,FALSE,+33 3 17 42 23,TRUE,"6570 Maple Drive, Seattle, CA 39195, USA, near the big, old, oak tree, behind the museum",TRUE,-84.115396;172.924206,TRUE,b52a::917:ee58:57da:7a8d:6928:bee9,TRUE,EQNELJI86H9I,FALSE,40b3.4cdb.4c8f,FALSE
Chris-O'Connor,TRUE,​chris-oconnor​,TRUE,acct_Chris-O'Connor,TRUE,XXX-XX-XXXX,TRUE,7.91043E+11,FALSE,KHKO1QYZ,FALSE,DSX9QVPJ8ROX,FALSE,,FALSE,CERT-2014-809539,TRUE,MRN-4159705,TRUE,25608108578,TRUE,,FALSE,6498548506781448,TRUE,chrisoconnor@sub.service.net,TRUE,248.901.8192,TRUE,,FALSE,"8144 Oak Avenue, Seattle, IL 59208, USA",TRUE,"{""lat"": -22.74021, ""lon"": 118.742374}",TRUE,157.186.88.243,TRUE,SN-4481186,TRUE,9acd.cb4f.5477,FALSE
ALICE DE LA CRUZ,TRUE,alicedelacruz_dev,FALSE,ALICE_8,FALSE,359 74 2354,TRUE,3.32942E+11,FALSE,ZKIM108,FALSE,IN0PH4618D96,FALSE,,FALSE,CERT-2020-223282,TRUE,MRN-5223892,TRUE,1352 700878,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,alice.de.la.cruz@company.org,TRUE,-3937,FALSE,,FALSE,"1883 Pine Lane, New York, NY 18213, USA",TRUE,74.742518;57.200034,TRUE,127.0.0.1,TRUE,SN-4796146,TRUE,630c911bd869,FALSE
Jane de la Cruz,TRUE,janede35,FALSE,Jane de la Cruz Account,TRUE,682 17 0405,TRUE,FR23067946733,FALSE,OPI0J7,FALSE,7M48VL,FALSE,,FALSE,CERT-2019-140002,TRUE,MRN-5252416,TRUE,2654 95279713,TRUE,**** **** **** 8832,TRUE,masked: **** **** **** 5678,FALSE,jane.de.la.cruz+484@mydomain.fr,TRUE,-3851,FALSE,,FALSE,"4278 Elm St, Seattle, CA 70082, USA",TRUE,POINT(-118.923458 5.429136),TRUE,164.22.208.24,TRUE,,FALSE,3a1f4d476e67,FALSE
Alice de la Cruz,TRUE,​alicedelacruz​,FALSE,Alice de la Cruz Account,TRUE,Not Provided,FALSE,NID-JF8BBO2O,TRUE,PP9O4H,FALSE,L5-CNOKK,TRUE,,FALSE,CERT-2020-829289,TRUE,MRN-9100891,TRUE,9027671685,TRUE,,FALSE,**** **** **** 8229,FALSE,"""alice.de.la.cruz@3""@service.net",TRUE,-2521,FALSE,,FALSE,"9589 Pine Lane, San Francisco, TX 87599, USA",TRUE,"6.238444,-103.692086",TRUE,141.202.64.73,TRUE,U3QB1H06YL23,FALSE,d9:90:79:8e:c6:41,TRUE
noémie Johnson,TRUE,noémiejohnson,FALSE,noémie Johnson Account,TRUE,000000000,TRUE,5.65185E+11,FALSE,JSNJBP,TRUE,3N89BI,FALSE,,FALSE,CERT-2004-827522,TRUE,MRN-9229230,TRUE,91742075256,TRUE,XXXX-XXXX-XXXX-0000,TRUE,**** **** **** 4439,FALSE,noémie.johnson..y@company.org,TRUE,-3036,FALSE,,FALSE,"155 Allée des Rosiers, Résidence Le Parc 22886 Toulouse, France",TRUE,Latitude: -58.968307; Longitude: 24.868653,TRUE,147.186.204.108,TRUE,N4LSO8DU6CM2,FALSE,bc0df7779c7c,FALSE
CHLOÉ DUPONT,FALSE,chloé91,FALSE,CHLOÉ DUPONT Account,FALSE,173 64 3428,TRUE,NID-RNWRBD1K,FALSE,5R87FB,FALSE,B5ZDSW0WDHYP,FALSE,,FALSE,CERT-2023-494779,TRUE,MRN-9684708,TRUE,090191346,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,chloé.dupont@company.org,TRUE,+33 8 66 54 56,TRUE,,FALSE,"8 Avenue des Champs-Élysées, Bâtiment 3 35909 Paris, France",TRUE,"-44.736261,115.215881",TRUE,175.178.35.158,TRUE,SN-9275481,TRUE,ba:47:f9:e3:f8:18,TRUE
Élodie Williams,TRUE,élodiewilliams_dev,FALSE,acct_Élodie_Williams,FALSE,413564547,TRUE,NID-K6NCYY70,FALSE,P6GI23W,FALSE,NB77LRHRGO,FALSE,redacted,FALSE,CERT-2018-029987,TRUE,MRN-4643738,TRUE,5915 43397,TRUE,XXXX-XXXX-XXXX-0000,TRUE,masked: **** **** **** 5678,FALSE,ÉLODIE.WILLIAMS@sample.co.uk,TRUE,-9455,FALSE,,FALSE,"192 Allée des Rosiers, 27006 Nice, France",TRUE,"64.114866,-103.199305",TRUE,127.0.0.1,TRUE,7SRKMO1UUC6H,FALSE,80-3c-6b-10-35-c9,TRUE
Michael Moreau,TRUE,michae49,FALSE,acct_Michael_Moreau,FALSE,799937961,TRUE,FR05970881236,FALSE,B75I7DA9,FALSE,MSS4L-JM,FALSE,,FALSE,CERT-2006-403776,TRUE,MRN-8610322,TRUE,5618 2228107,TRUE,,FALSE,4889777976750569,TRUE,michael_moreau.61@mydomain.fr,TRUE,+33 4 83 54 42,TRUE,+33 3 91 49 83,TRUE,"6971 Elm St, Austin, WA 11183, USA",TRUE,-61.023786;-154.660538,TRUE,127.0.0.1,TRUE,SN-4429294,TRUE,0a:c9:ce:78:21:fc,TRUE
Jane Smith,TRUE,janesmith,FALSE,corp:Jane Smith,TRUE,426-91-7356,TRUE,FR48995454879,FALSE,992RX7Y2I,FALSE,47EGSEGF,FALSE,GOV-461162,TRUE,CERT-2016-893282,TRUE,MRN-6350878,TRUE,83682940368,TRUE,3734691627308317,TRUE,**** **** **** 6516,FALSE,jane.smith..y@sample.co.uk,TRUE,-5813,FALSE,(619) 463-6465 x822,TRUE,"253 Pine Lane, San Francisco, IL 73069, USA",TRUE,36.06305;-3.554195,TRUE,8.237.172.17,TRUE,,FALSE,d4f1.f5b8.efcf,FALSE
Tom O'Connor,TRUE,tomoc69,TRUE,acct_Tom_O'Connor,FALSE,000000000,TRUE,FR79792519862,FALSE,TU3P4QSK2,FALSE,ENGCGAHDA4,FALSE,GOV-929336,TRUE,CERT-2013-229534,TRUE,MRN-1135677,TRUE,7.28062E+11,FALSE,,FALSE,**** **** **** 1816,TRUE,tom.oconnor..x@example.com,TRUE,+33 9 56 52 96,TRUE,,FALSE,"7174 Elm St, Austin, CA 14322, USA",TRUE,POINT(-47.692632 17.468009),TRUE,147.35.42.119,TRUE,N7LMK92GWWWQ,TRUE,f8:af:9a:e1:19:26,TRUE
vIShal moreAU,FALSE,​vishalmoreau​,FALSE,corp:vIShal moreAU,FALSE,,FALSE,6.10352E+11,FALSE,H1JJ0A,FALSE,V9XG71,FALSE,redacted,FALSE,CERT-2024-407270,TRUE,MRN-4951349,TRUE,96774565899,TRUE,,FALSE,4462205615998037,TRUE,vishal_moreau.21@testmail.com,TRUE,+33 2 95 78 97,TRUE,,FALSE,"516 Maple Drive, Austin, IL 35184, USA",TRUE,Latitude: -11.768475; Longitude: 179.631754,TRUE,:41a9:b722:cb84:6e3b:e3d3:ec12:78b9,TRUE,,FALSE,40:94:e2:56:70:54,TRUE
rEnéE DE La cruz,FALSE,renéedelacruz259,FALSE,rEnéE DE La cruz Account,FALSE,128-95-4661,TRUE,1.68311E+11,FALSE,H9PJ7T9MW,FALSE,HDF34EHR12,FALSE,redacted,FALSE,CERT-2010-974579,TRUE,MRN-7218773,TRUE,3091 778860,TRUE,4617861064954418,TRUE,**** **** **** 3436,FALSE,renée.de.la.cruz..x@service.net,TRUE,+33 5 25 84 48,FALSE,+33 7 37 72 80,TRUE,"73 Boulevard Saint-Germain, Appartement 26 47159 Nice, France",TRUE,Latitude: 62.728584; Longitude: -13.049733,TRUE,b9b1:332a::e073:d8ec:4b1f:3390:576d,TRUE,SN-7494482,TRUE,0861198d4021,FALSE
Emily Johnson,TRUE,emilyjohnson,TRUE,acct_Emily_Johnson,FALSE,895 17 5868,TRUE,003752994558,TRUE,NU04XZEWF,FALSE,AECJI9,FALSE,redacted,FALSE,CERT-2025-644645,TRUE,MRN-7483776,TRUE,8916197237,TRUE,**** **** **** 2031,TRUE,masked: **** **** **** 5678,FALSE,EMILY.JOHNSON@sample.co.uk,TRUE,+33 7 20 29 97,TRUE,,FALSE,"3863 Oak Avenue, San Francisco, NY 77631, USA",TRUE,"{""lat"": -10.038192, ""lon"": 101.654477}",TRUE,116.168.150.11,TRUE,SN-8007343,TRUE,e1:58:e2:46:07:c6,TRUE
Ethan Smith,TRUE,ethansmith,FALSE,Ethan Smith Account,TRUE,534 57 2147,TRUE,NID-BDRZQV14,FALSE,WSZTANBP3,FALSE,20YN2V8T,FALSE,,FALSE,CERT-2021-674222,TRUE,MRN-8947908,TRUE,200844168,TRUE,**** **** **** 7501,FALSE,**** **** **** 8275,TRUE,ETHAN.SMITH@mydomain.fr,TRUE,+33 9 27 96 82,TRUE,,FALSE,"675 Pine Lane, Seattle, IL 15763, USA",TRUE,"-64.14756,-79.569318",TRUE,e288:5fe7::c324:daee:d12d:249a:b0a4,TRUE,0TKMKH9D9HHZ,FALSE,0E:DE:9E:CF:05:7B,FALSE
Patricia Williams,TRUE,patricia22,FALSE,acct_Patricia_Williams,FALSE,,FALSE,NID-RBHUG5HS,FALSE,WZJ6KWE,FALSE,RB9PV1NCHS,FALSE,,FALSE,CERT-2003-423411,TRUE,MRN-6746847,TRUE,5633 64549509,TRUE,4818645162510414,TRUE,**** **** **** 1272,FALSE,"""patricia.williams@4""@company.org",TRUE,(717) 518-7604 x871,TRUE,,FALSE,"7727 Elm St, Austin, IL 51847, USA",TRUE,Latitude: 44.541648; Longitude: 84.995738,TRUE,f317:5aec:7178:d4cd:a1eb:e7dd:8d71:,TRUE,SN-2719457,TRUE,de-13-1d-ac-e7-78,TRUE
Jules Johnson,TRUE,julesjohnson_x,FALSE,Jules Johnson Account,TRUE,323-46-4245,TRUE,NID-8PFF2RGB,FALSE,MMI0B60L,FALSE,05874A-B,FALSE,GOV-227171,TRUE,CERT-2017-085678,TRUE,MRN-6005249,TRUE,8223370390,TRUE,XXXX-XXXX-XXXX-0000,TRUE,6419337552155021,TRUE,jules.johnson@sub.company.org,TRUE,-8970,FALSE,,FALSE,"161 Rue du Faubourg, Appartement 30 49370 Lyon, France",TRUE,"-31.525764,0.012719",TRUE,200.234.217.27,TRUE,R4SYFL2VAVBM,TRUE,61:c6:3a:57:61:15,TRUE
François Williams,TRUE,françoiswilliams,FALSE,acct_François_Williams,FALSE,618264261,TRUE,FR34229642892,FALSE,FXA3LO7V,FALSE,K82U6I-PBS,FALSE,,FALSE,CERT-2024-675494,TRUE,MRN-1031421,TRUE,5616648734,TRUE,,FALSE,6041626922255394,TRUE,"""françois.williams@6""@testmail.com",TRUE,-10189,FALSE,,FALSE,"109 Rue de l'Église, Appartement 49 21432 Toulouse, France",TRUE,"-67.384663,-136.341757",TRUE,8a7d:c87a:d2b6::4e53:f0da:bd5:4ab7,TRUE,SN-7179505,TRUE,71:5F:74:36:59:7D,FALSE
Noémie Schmidt,TRUE,noémie55,TRUE,Noémie Schmidt Account,TRUE,628150688,TRUE,FR21795832207,FALSE,KYW9BG,FALSE,T90N727VM8CZ,FALSE,,FALSE,CERT-2025-873502,TRUE,MRN-9668429,TRUE,324823688,TRUE,<script>alert('xss')</script>,FALSE,**** **** **** 0429,FALSE,noémie.schmidt@mydomain.fr,TRUE,+33 8 94 41 19,FALSE,,FALSE,"14 Place de la République, Résidence Les Tilleuls 55563 Lyon, France",TRUE,"{""lat"": -37.210522, ""lon"": 139.84193}",TRUE,:8e5a:fbc1:1984:28e2:b0e2:6ec2:47e4,FALSE,K3F2KTQJIPIP,FALSE,56:e5:21:c5:12:1a,TRUE
luc johnson,TRUE,lucjohnson,FALSE,corp:luc johnson,TRUE,768-33-4304,TRUE,NID-YDJZBNAR,FALSE,FMNQ4A8,FALSE,4R9PT-H694,TRUE,redacted,FALSE,CERT-2008-818434,TRUE,MRN-9267132,TRUE,76840938012,TRUE,**** **** **** 1410,TRUE,**** **** **** 0393,TRUE,luc.johnson..y@example.com,TRUE,-7647,FALSE,-8312,FALSE,"218 Avenue des Champs-Élysées, 09541 Nice, France, near the big, old, oak tree, behind the museum",TRUE,"-54.514215,-167.058961",TRUE,127.0.0.1,TRUE,,FALSE,2edc4e4875ad,FALSE
ETHAN LECLERC,TRUE,ethanleclerc,FALSE,corp:ETHAN LECLERC,TRUE,FR98498601775,TRUE,NID-B3Z0M1H3,FALSE,J4GTW8N,FALSE,83OJUE,FALSE,,FALSE,CERT-2009-437741,TRUE,MRN-0764903,TRUE,5559 22146,TRUE,3787811625983913,TRUE,6464439920611049,TRUE,ethan.leclerc+279@sample.co.uk,TRUE,+33 3 72 54 92,TRUE,+33 8 96 17 71,TRUE,"6825 Oak Avenue, San Francisco, TX 15387, USA",TRUE,POINT(111.708209 50.981953),TRUE,defe:f69:97b9:b19e::f894:bac8:a37,TRUE,SN-4656712,TRUE,91-3a-0a-43-8b-d8,TRUE
johN schmIDt,FALSE,johnschmidt_dev,FALSE,acct_johN_schmIDt,FALSE,496049011,TRUE,FR15977814658,FALSE,7H5VIMA,FALSE,0V861N-PFL,FALSE,,FALSE,CERT-2017-467812,TRUE,MRN-2068814,TRUE,1751 6768,TRUE,XXXX-XXXX-XXXX-0000,TRUE,**** **** **** 8373,TRUE,john.schmidt..x@example.com,TRUE,-4978,FALSE,-8933,FALSE,"4891 2nd Ave, Chicago, CA 65514, USA",TRUE,Latitude: -88.025076; Longitude: -85.941991,TRUE,219.173.128.128,TRUE,EYCQ7BX3PU86,FALSE,b087.3f40.9fcf,TRUE
Marie O'Connor,TRUE,marieoconnor123,FALSE,corp:Marie O'Connor,TRUE,478 46 8216,TRUE,8.59077E+11,TRUE,SV8L2B,FALSE,C09C7ZNZ,FALSE,,FALSE,CERT-2022-677700,TRUE,MRN-1307169,TRUE,33879332356,TRUE,,FALSE,6782787358658230,TRUE,marie.oconnor@testmail.com,TRUE,-8908,FALSE,,FALSE,"68 Place de la République, Bâtiment 1 52948 Toulouse, France",TRUE,Latitude: -17.901014; Longitude: -18.453935,TRUE,77.97.178.216,TRUE,1VO0JF6OVJQE,FALSE,35:c5:2e:5f:ca:d4,TRUE
Robert Smith-Jones,TRUE,​robertsmith-jones​,FALSE,Robert Smith-Jones Account,TRUE,257-13-3886,TRUE,4.57783E+11,FALSE,UQJZWB,FALSE,E16T18,FALSE,,FALSE,CERT-2014-787598,TRUE,MRN-1681437,TRUE,80776303271,TRUE,,FALSE,4559304186107673,TRUE,robert.smithjones@sub.mydomain.fr,TRUE,+33 2 37 76 91,TRUE,494.493.5930,TRUE,"4108 Elm St, Chicago, IL 63443, USA",TRUE,48.377419;63.371648,TRUE,f01d:a215:91b7:5cb::ede0:54db:1672,TRUE,DJBUWSIHTGA0,FALSE,83:73:62:45:1d:71,FALSE
robert o'connoR,TRUE,robertoconnor_01,FALSE,corp:robert o'connoR,TRUE,,FALSE,NID-Q44G15K0,FALSE,PIT8K5I,FALSE,CV7Z8M,FALSE,,FALSE,CERT-2012-741759,TRUE,MRN-5550155,TRUE,6419 41974,TRUE,,FALSE,4851197664967116,TRUE,robert.oconnor+392@testmail.com,TRUE,+33 1 86 18 43,TRUE,(379) 556-8098 x729,TRUE,"49 Maple Drive, San Francisco, WA 12293, USA",TRUE,POINT(54.610266 -81.741337),TRUE,faaf:c6e4:b959:4e47::cf12:fe90:36ab,TRUE,SN-7573397,TRUE,eb:70:04:f7:29:fc,TRUE
François Nguyen,TRUE,françoisnguyen_01,FALSE,François_81,FALSE,523-83-0021,TRUE,8.66893E+11,FALSE,QMDKN5IF4,FALSE,L2PMYQ,FALSE,,FALSE,CERT-2004-244502,TRUE,MRN-3928288,TRUE,5581 32433657,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,FRANÇOIS.NGUYEN@example.com,TRUE,895.578.5257,TRUE,,FALSE,"211 Rue du Faubourg, 62451 Marseille, France
PO Box 4261",TRUE,16.21859;171.04303,FALSE,ebbe:7e42:63af:b58b::a467:e9bf:c062,TRUE,4N580O9YEBCV,FALSE,DF:96:75:85:9E:24,FALSE
Patricia Moreau,TRUE,patriciamoreau,FALSE,acct_Patricia_Moreau,TRUE,Not Provided,FALSE,NID-E6EJJKID,TRUE,5XDKK2E5,FALSE,0ANM22PL60,FALSE,redacted,FALSE,CERT-2016-662750,TRUE,MRN-9712840,TRUE,14538747155,TRUE,XXXX-XXXX-XXXX-0000,TRUE,**** **** **** 1509,FALSE,patricia.moreau..y@company.org,TRUE,+33 1 29 70 68,TRUE,+33 2 14 84 83,TRUE,"8584 Sunset Blvd, Chicago, NY 27214, USA",TRUE,66.785088;-136.620736,TRUE,243.90.41.35,TRUE,SN-9643134,TRUE,63-f9-00-70-a8-35,TRUE
Mathieu-Nguyen,TRUE,mathieu-nguyen517,TRUE,corp:Mathieu-Nguyen,TRUE,124715378,TRUE,FR24506442341,FALSE,VCIJALQZD,FALSE,0L1NJ2Q-IWYH,FALSE,,FALSE,CERT-2007-614308,TRUE,MRN-1132008,TRUE,90815485,TRUE,XXXX-XXXX-XXXX-0000,TRUE,masked: **** **** **** 5678,FALSE,mathieunguyen..y@service.net,TRUE,+33 9 83 51 88,TRUE,,FALSE,"72 Avenue des Champs-Élysées, 20866 Paris, France",TRUE,Latitude: 51.420416; Longitude: 109.837738,TRUE,38.98.167.85,TRUE,SN-4392675,TRUE,45:6b:b7:98:a3:21,TRUE
Chris Smith-Jones,TRUE,​chrissmi89​,FALSE,Chris_49,FALSE,NID-EW833BCY,FALSE,4.12683E+11,FALSE,Q9RNW7C,FALSE,JOF5WAQCGJ7D,FALSE,,FALSE,CERT-2015-613686,TRUE,MRN-2051778,TRUE,3992 0160140,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,chris.smithjones@sub.testmail.com,TRUE,-3489,FALSE,,FALSE,"2473 Maple Drive, Chicago, IL 13394, USA",TRUE,Latitude: -28.952647; Longitude: 121.481851,TRUE,127.0.0.1,TRUE,4N7RSVFRPG86,FALSE,2cc5f5325a9d,FALSE
DR. JANE JOHNSON BROWN DUPONT GARCÍA NGUYEN NGUYEN,TRUE,janej78,FALSE,jAnE_81,FALSE,631 92 9884,TRUE,NID-2DF6GLOR,FALSE,0YV9ELM8,FALSE,F3L3Z3Z47RHJ,FALSE,,FALSE,CERT-2003-995988,TRUE,MRN-1193348,TRUE,67746803,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,DR.JANE.JOHNSON.BROWN.DUPONT.GARCÍA.NGUYEN.NGUYEN@service.net,TRUE,669.630.5832,TRUE,,FALSE,"3340 Elm St, New York, TX 26103, USA",TRUE,44.56367;-158.825422,TRUE,209e:2855:f55b::ad86:d9e:51d3:358c,TRUE,,FALSE,36-3a-11-73-37-07,FALSE
Alice Williams,TRUE,alicewilliams,FALSE,acct_Alice_Williams,FALSE,859178324,TRUE,NID-2A73U535,FALSE,TTYKAYACF,FALSE,DW8XA-,FALSE,GOV-191655,TRUE,CERT-2010-910641,TRUE,MRN-2760348,TRUE,54668079,TRUE,XXXX-XXXX-XXXX-0000,TRUE,masked: **** **** **** 5678,FALSE,alice.williams..x@testmail.com,TRUE,+33 6 94 84 49,TRUE,-8068,FALSE,"8432 3rd St, Seattle, TX 93530, USA",TRUE,POINT(156.145142 -75.930677),TRUE,93b0:9d53::64cf:e9e2:cf5:f896:bcf0,TRUE,SN-9976445,TRUE,cc28852e532d,FALSE
Emily O'O'Connor,TRUE,emilyooconnor123,FALSE,Emily_75,FALSE,525 70 0679,TRUE,9.8335E+11,FALSE,EEF0KK7T,FALSE,VD740O2G,FALSE,GOV-742517,TRUE,CERT-2001-251258,TRUE,MRN-8079841,TRUE,91824906,TRUE,3736330199657245,TRUE,**** **** **** 0987,TRUE,emily.ooconnor..x@sample.co.uk,TRUE,+33 8 95 89 10,TRUE,,FALSE,"8116 Maple Drive, San Francisco, IL 83000, USA",TRUE,"{""lat"": -2.178125, ""lon"": 98.25172}",TRUE,107.162.187.148,TRUE,SN-5882094,TRUE,9574.a04e.4b7f,FALSE
Renée O'García,TRUE,renéeogarcía838,FALSE,Renée_4,FALSE,074 07 0582,TRUE,FR85045205618,FALSE,Y7Q5PP5W,FALSE,74EDTI,FALSE,,FALSE,CERT-2004-179315,TRUE,MRN-4772033,TRUE,4522 53614768,TRUE,3788830154334700,TRUE,masked: **** **** **** 5678,FALSE,renée.ogarcía+630@mydomain.fr,TRUE,+33 5 57 10 58,TRUE,,FALSE,"139 Boulevard Saint-Germain, Bâtiment 4 42344 Lyon, France",TRUE,"{""lat"": 9.229176, ""lon"": 50.821968}",TRUE,207.192.83.87,TRUE,FT4Z6YJQ8L05,FALSE,6b64.6407.066d,FALSE
John de la Cruz,TRUE,johndelacruz123,FALSE,John de la Cruz Account,TRUE,728-61-7373,TRUE,NID-ERZ3EV1V,FALSE,WPRZPJ77L,FALSE,OY6OOY,FALSE,,FALSE,CERT-2004-929582,TRUE,MRN-8475401,TRUE,449959677,TRUE,5615031521972459,TRUE,masked: **** **** **** 5678,FALSE,john.de.la.cruz..x@testmail.com,TRUE,+33 3 15 48 69,TRUE,+33 3 45 39 86,TRUE,"3917 2nd Ave, Austin, IL 71817, USA",TRUE,"85.371117,-128.784315",TRUE,206.132.69.165,TRUE,SN-6849527,TRUE,98:82:AD:99:17:51,TRUE
Anaïs Leclerc,TRUE,anaïsleclerc,FALSE,corp:Anaïs Leclerc,TRUE,817329998,TRUE,NID-YY2Y6RXP,FALSE,GXW212,FALSE,GCGG1JB1,FALSE,GOV-490370,TRUE,CERT-2019-561617,TRUE,MRN-2884964,TRUE,922014536,TRUE,5125436444891248,TRUE,masked: **** **** **** 5678,FALSE,"""anaïs.leclerc@5""@example.com",TRUE,-2999,FALSE,+33 7 60 45 90,TRUE,"41 Rue de l'Église, Bâtiment 2 84186 Marseille, France",TRUE,"{""lat"": 38.160196, ""lon"": -48.879632}",TRUE,:45e2:5258:ca33:b42c:c6b:d0fd:71fd,FALSE,,FALSE,32:10:77:c0:32:cf,TRUE
Vishal Leclerc,TRUE,vishalleclerc341,FALSE,Vishal_84,FALSE,840856484,TRUE,FR42030951247,FALSE,LZ6QVA9N,FALSE,P219-W1B-LS5,TRUE,GOV-376839,TRUE,CERT-2003-023129,TRUE,MRN-2202158,TRUE,393143439,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,"""vishal.leclerc@6""@example.com",TRUE,+33 6 38 59 65,TRUE,+33 8 67 59 29,TRUE,"6082 Main St, San Francisco, NY 17781, USA",TRUE,"88.520027,-160.766112",TRUE,127.0.0.1,TRUE,UNLW8GP0MOG4,FALSE,707b2e1eeb3e,FALSE
Élodie Smith-Jones,TRUE,​élodiesmith-jones16​,FALSE,Élodie Smith-Jones Account,TRUE,257-17-8459,TRUE,FR40883695633,FALSE,PBAXLNP7,FALSE,QP7ZONQ8HR,TRUE,GOV-987440,TRUE,CERT-2012-791911,TRUE,MRN-4507864,TRUE,75739540927,TRUE,XXXX-XXXX-XXXX-0000,TRUE,**** **** **** 2403,FALSE,élodie.smithjones+972@company.org,TRUE,-5691,FALSE,,FALSE,"204 Rue du Faubourg, Appartement 38 83662 Nice, France",TRUE,-70.083913;169.883148,TRUE,58e2:8442:b31d:d06a:294:8a26:a77b:,FALSE,,FALSE,cffd.4a4f.f611,TRUE
renée smith,TRUE,renéesmith,FALSE,renée smith Account,TRUE,Not Provided,FALSE,NID-WNTK1JX5,FALSE,MTYJ8J,TRUE,SYY8NEIGFN,FALSE,,FALSE,CERT-2003-286518,TRUE,MRN-7349105,TRUE,06518133822,TRUE,,FALSE,6344772879522871,TRUE,renée_smith-99@sample.co.uk,TRUE,-4109,FALSE,,FALSE,"45 Rue de l'Église, 12351 Lyon, France",TRUE,"{""lat"": -58.557163, ""lon"": -15.643716}",TRUE,242.254.15.227,TRUE,SN-9992168,TRUE,a7:77:02:69:2e:c6,TRUE
Samantha Williams,TRUE,samanthawilliams,FALSE,Samantha Williams Account,TRUE,834 27 0202,TRUE,FR07401236664,TRUE,F5E626QYW,FALSE,#NAME?,FALSE,redacted,FALSE,CERT-2002-472681,TRUE,MRN-9878636,TRUE,52779758870,TRUE,,FALSE,**** **** **** 5537,TRUE,samantha.williams@sample.co.uk,TRUE,+33 8 94 46 90,TRUE,,FALSE,"9653 Maple Drive, Austin, TX 19552, USA, near the big, old, oak tree, behind the museum",TRUE,POINT(-87.282798 8.349156),TRUE,9b3f:92ec:9e1a::f467:4686:83da:79ee,TRUE,7SRIOBI956WJ,FALSE,f4:7d:dd:4e:94:44,TRUE
Tom Brown,TRUE,tomb71,FALSE,corp:Tom Brown,TRUE,760612095,TRUE,NID-4THP9QF4,FALSE,RGF9RL734,TRUE,8LS722UN,FALSE,GOV-267658,TRUE,CERT-2019-823143,TRUE,MRN-7197814,TRUE,322894129,TRUE,,FALSE,masked: **** **** **** 5678,FALSE,"""tom.brown@8""@company.org",TRUE,(504) 549-1137 x970,TRUE,,FALSE,"4795 Elm St, Seattle, IL 95847, USA",TRUE,3.469407;174.255678,TRUE,999.999.999.999,TRUE,4Q7VTS1JXW1N,FALSE,a4b64f906e0a,FALSE
